,Unnamed: 0,drug_a_name,drug_b_name,cell_line,synergy,fold,label
1782,AZD1775_SN-38_DLD1,AZD1775,SN-38,DLD1,4.0802617453,0,0
1783,AZD1775_SN-38_EFM192B,AZD1775,SN-38,EFM192B,3.3090580805,0,0
1784,AZD1775_SN-38_ES2,AZD1775,SN-38,ES2,6.1725148768,0,0
1785,AZD1775_SN-38_HCT116,AZD1775,SN-38,HCT116,0.7303809156,0,0
1786,AZD1775_SN-38_HT144,AZD1775,SN-38,HT144,8.1487292775,0,0
1787,AZD1775_SN-38_HT29,AZD1775,SN-38,HT29,8.8586676078,0,0
1788,AZD1775_SN-38_KPL1,AZD1775,SN-38,KPL1,7.32915934,0,0
1789,AZD1775_SN-38_LNCAP,AZD1775,SN-38,LNCAP,2.028074653,0,0
1790,AZD1775_SN-38_LOVO,AZD1775,SN-38,LOVO,5.6522503854,0,0
1791,AZD1775_SN-38_MDAMB436,AZD1775,SN-38,MDAMB436,4.2279741897,0,0
1792,AZD1775_SN-38_MSTO,AZD1775,SN-38,MSTO,13.2613649158,0,0
1793,AZD1775_SN-38_NCIH1650,AZD1775,SN-38,NCIH1650,21.2251284305,0,0
1794,AZD1775_SN-38_NCIH2122,AZD1775,SN-38,NCIH2122,-80.1719957578,0,0
1795,AZD1775_SN-38_NCIH23,AZD1775,SN-38,NCIH23,-2.3564168658,0,0
1796,AZD1775_SN-38_NCIH460,AZD1775,SN-38,NCIH460,-2.3728896032,0,0
1797,AZD1775_SN-38_NCIH520,AZD1775,SN-38,NCIH520,7.1142566491,0,0
1798,AZD1775_SN-38_OCUBM,AZD1775,SN-38,OCUBM,9.9235076334,0,0
1799,AZD1775_SN-38_OV90,AZD1775,SN-38,OV90,-5.5980448987,0,0
1800,AZD1775_SN-38_OVCAR3,AZD1775,SN-38,OVCAR3,66.7231751824,0,1
1801,AZD1775_SN-38_PA1,AZD1775,SN-38,PA1,21.1544437042,0,0
1802,AZD1775_SN-38_RKO,AZD1775,SN-38,RKO,-11.9820619118,0,0
1803,AZD1775_SN-38_RPMI7951,AZD1775,SN-38,RPMI7951,8.5637486183,0,0
1804,AZD1775_SN-38_SKMEL30,AZD1775,SN-38,SKMEL30,1.1633837278,0,0
1805,AZD1775_SN-38_SKMES1,AZD1775,SN-38,SKMES1,11.6418484965,0,0
1806,AZD1775_SN-38_SKOV3,AZD1775,SN-38,SKOV3,16.1565265325,0,0
1807,AZD1775_SN-38_SW620,AZD1775,SN-38,SW620,-3.2486934306,0,0
1808,AZD1775_SN-38_SW837,AZD1775,SN-38,SW837,18.0587245017,0,0
1809,AZD1775_SN-38_T47D,AZD1775,SN-38,T47D,-18.6904782306,0,0
1810,AZD1775_SN-38_UACC62,AZD1775,SN-38,UACC62,13.058902395,0,0
1811,AZD1775_SN-38_UWB1289BRCA1,AZD1775,SN-38,UWB1289BRCA1,19.7205533664,0,0
1812,AZD1775_SN-38_UWB1289,AZD1775,SN-38,UWB1289,58.9770916197,0,1
1813,AZD1775_SN-38_VCAP,AZD1775,SN-38,VCAP,8.0156998926,0,0
1814,AZD1775_SN-38_ZR751,AZD1775,SN-38,ZR751,16.5595887928,0,0
1893,BEZ-235_DINACICLIB_A2058,BEZ-235,DINACICLIB,A2058,12.82913573,0,0
1894,BEZ-235_DINACICLIB_A2780,BEZ-235,DINACICLIB,A2780,12.1724165756,0,0
1895,BEZ-235_DINACICLIB_A375,BEZ-235,DINACICLIB,A375,10.5437612034,0,0
1896,BEZ-235_DINACICLIB_A427,BEZ-235,DINACICLIB,A427,14.1633299476,0,0
1897,BEZ-235_DINACICLIB_CAOV3,BEZ-235,DINACICLIB,CAOV3,6.0645441219,0,0
1898,BEZ-235_DINACICLIB_COLO320DM,BEZ-235,DINACICLIB,COLO320DM,28.2983593272,0,0
1899,BEZ-235_DINACICLIB_DLD1,BEZ-235,DINACICLIB,DLD1,8.3300203269,0,0
1900,BEZ-235_DINACICLIB_EFM192B,BEZ-235,DINACICLIB,EFM192B,13.5678851944,0,0
1901,BEZ-235_DINACICLIB_ES2,BEZ-235,DINACICLIB,ES2,16.349456308,0,0
1902,BEZ-235_DINACICLIB_HCT116,BEZ-235,DINACICLIB,HCT116,-7.527744625,0,0
1903,BEZ-235_DINACICLIB_HT144,BEZ-235,DINACICLIB,HT144,8.4579767717,0,0
1904,BEZ-235_DINACICLIB_HT29,BEZ-235,DINACICLIB,HT29,9.6459467885,0,0
1905,BEZ-235_DINACICLIB_KPL1,BEZ-235,DINACICLIB,KPL1,11.7214217614,0,0
1906,BEZ-235_DINACICLIB_LNCAP,BEZ-235,DINACICLIB,LNCAP,23.1004325245,0,0
1907,BEZ-235_DINACICLIB_LOVO,BEZ-235,DINACICLIB,LOVO,6.9403846342,0,0
1908,BEZ-235_DINACICLIB_MDAMB436,BEZ-235,DINACICLIB,MDAMB436,18.554309732,0,0
1909,BEZ-235_DINACICLIB_MSTO,BEZ-235,DINACICLIB,MSTO,-3.6058391589,0,0
1910,BEZ-235_DINACICLIB_NCIH1650,BEZ-235,DINACICLIB,NCIH1650,-1.1209975084,0,0
1911,BEZ-235_DINACICLIB_NCIH2122,BEZ-235,DINACICLIB,NCIH2122,14.7183660791,0,0
1912,BEZ-235_DINACICLIB_NCIH23,BEZ-235,DINACICLIB,NCIH23,15.9310764804,0,0
1913,BEZ-235_DINACICLIB_NCIH460,BEZ-235,DINACICLIB,NCIH460,16.8412469044,0,0
1914,BEZ-235_DINACICLIB_NCIH520,BEZ-235,DINACICLIB,NCIH520,5.4984160724,0,0
1915,BEZ-235_DINACICLIB_OCUBM,BEZ-235,DINACICLIB,OCUBM,1.3688055113,0,0
1916,BEZ-235_DINACICLIB_OV90,BEZ-235,DINACICLIB,OV90,10.2055271182,0,0
1917,BEZ-235_DINACICLIB_OVCAR3,BEZ-235,DINACICLIB,OVCAR3,12.3664407686,0,0
1918,BEZ-235_DINACICLIB_PA1,BEZ-235,DINACICLIB,PA1,4.9410416098,0,0
1919,BEZ-235_DINACICLIB_RKO,BEZ-235,DINACICLIB,RKO,18.5700287474,0,0
1920,BEZ-235_DINACICLIB_RPMI7951,BEZ-235,DINACICLIB,RPMI7951,12.814530499,0,0
1921,BEZ-235_DINACICLIB_SKMEL30,BEZ-235,DINACICLIB,SKMEL30,2.2099412271,0,0
1922,BEZ-235_DINACICLIB_SKMES1,BEZ-235,DINACICLIB,SKMES1,8.2703033133,0,0
1923,BEZ-235_DINACICLIB_SKOV3,BEZ-235,DINACICLIB,SKOV3,-15.4779097444,0,0
1924,BEZ-235_DINACICLIB_SW620,BEZ-235,DINACICLIB,SW620,-0.6539714494,0,0
1925,BEZ-235_DINACICLIB_SW837,BEZ-235,DINACICLIB,SW837,9.7296025762,0,0
1926,BEZ-235_DINACICLIB_T47D,BEZ-235,DINACICLIB,T47D,90.9914431494,0,1
1927,BEZ-235_DINACICLIB_UACC62,BEZ-235,DINACICLIB,UACC62,17.3319497404,0,0
1928,BEZ-235_DINACICLIB_UWB1289BRCA1,BEZ-235,DINACICLIB,UWB1289BRCA1,13.8909784967,0,0
1929,BEZ-235_DINACICLIB_UWB1289,BEZ-235,DINACICLIB,UWB1289,5.487690582,0,0
1930,BEZ-235_DINACICLIB_VCAP,BEZ-235,DINACICLIB,VCAP,-1.8345494754,0,0
1931,BEZ-235_DINACICLIB_ZR751,BEZ-235,DINACICLIB,ZR751,13.9030474373,0,0
2556,CARBOPLATIN_AZD1775_A2058,CARBOPLATIN,AZD1775,A2058,2.0968501681,0,0
2557,CARBOPLATIN_AZD1775_A2780,CARBOPLATIN,AZD1775,A2780,5.8641025621,0,0
2558,CARBOPLATIN_AZD1775_A375,CARBOPLATIN,AZD1775,A375,7.1392648729,0,0
2559,CARBOPLATIN_AZD1775_A427,CARBOPLATIN,AZD1775,A427,2.4050431971,0,0
2560,CARBOPLATIN_AZD1775_CAOV3,CARBOPLATIN,AZD1775,CAOV3,4.213649268,0,0
2561,CARBOPLATIN_AZD1775_COLO320DM,CARBOPLATIN,AZD1775,COLO320DM,0.5757722338,0,0
2562,CARBOPLATIN_AZD1775_DLD1,CARBOPLATIN,AZD1775,DLD1,-5.4347466834,0,0
2563,CARBOPLATIN_AZD1775_EFM192B,CARBOPLATIN,AZD1775,EFM192B,4.5801693314,0,0
2564,CARBOPLATIN_AZD1775_ES2,CARBOPLATIN,AZD1775,ES2,4.7396745113,0,0
2565,CARBOPLATIN_AZD1775_HCT116,CARBOPLATIN,AZD1775,HCT116,7.1952911783,0,0
2566,CARBOPLATIN_AZD1775_HT144,CARBOPLATIN,AZD1775,HT144,6.5992240404,0,0
2567,CARBOPLATIN_AZD1775_HT29,CARBOPLATIN,AZD1775,HT29,12.2923640192,0,0
2568,CARBOPLATIN_AZD1775_KPL1,CARBOPLATIN,AZD1775,KPL1,10.6569636804,0,0
2569,CARBOPLATIN_AZD1775_LNCAP,CARBOPLATIN,AZD1775,LNCAP,-4.7608457572,0,0
2570,CARBOPLATIN_AZD1775_LOVO,CARBOPLATIN,AZD1775,LOVO,1.0369127995,0,0
2571,CARBOPLATIN_AZD1775_MDAMB436,CARBOPLATIN,AZD1775,MDAMB436,11.6873839456,0,0
2572,CARBOPLATIN_AZD1775_MSTO,CARBOPLATIN,AZD1775,MSTO,-7.7132551361,0,0
2573,CARBOPLATIN_AZD1775_NCIH1650,CARBOPLATIN,AZD1775,NCIH1650,20.6054328456,0,0
2574,CARBOPLATIN_AZD1775_NCIH2122,CARBOPLATIN,AZD1775,NCIH2122,-2.8559478215,0,0
2575,CARBOPLATIN_AZD1775_NCIH23,CARBOPLATIN,AZD1775,NCIH23,-8.6380579175,0,0
2576,CARBOPLATIN_AZD1775_NCIH460,CARBOPLATIN,AZD1775,NCIH460,4.2291047854,0,0
2577,CARBOPLATIN_AZD1775_NCIH520,CARBOPLATIN,AZD1775,NCIH520,-0.6522690825,0,0
2578,CARBOPLATIN_AZD1775_OCUBM,CARBOPLATIN,AZD1775,OCUBM,19.3264659486,0,0
2579,CARBOPLATIN_AZD1775_OV90,CARBOPLATIN,AZD1775,OV90,-6.1750860857,0,0
2580,CARBOPLATIN_AZD1775_OVCAR3,CARBOPLATIN,AZD1775,OVCAR3,43.8244781823,0,1
2581,CARBOPLATIN_AZD1775_PA1,CARBOPLATIN,AZD1775,PA1,12.0141756246,0,0
2582,CARBOPLATIN_AZD1775_RKO,CARBOPLATIN,AZD1775,RKO,11.3336169165,0,0
2583,CARBOPLATIN_AZD1775_RPMI7951,CARBOPLATIN,AZD1775,RPMI7951,7.2443794803,0,0
2584,CARBOPLATIN_AZD1775_SKMEL30,CARBOPLATIN,AZD1775,SKMEL30,10.4911730399,0,0
2585,CARBOPLATIN_AZD1775_SKMES1,CARBOPLATIN,AZD1775,SKMES1,5.7825221549,0,0
2586,CARBOPLATIN_AZD1775_SKOV3,CARBOPLATIN,AZD1775,SKOV3,18.2623282381,0,0
2587,CARBOPLATIN_AZD1775_SW620,CARBOPLATIN,AZD1775,SW620,-5.3267989279,0,0
2588,CARBOPLATIN_AZD1775_SW837,CARBOPLATIN,AZD1775,SW837,5.3360963656,0,0
2589,CARBOPLATIN_AZD1775_T47D,CARBOPLATIN,AZD1775,T47D,-6.1506399112,0,0
2590,CARBOPLATIN_AZD1775_UACC62,CARBOPLATIN,AZD1775,UACC62,8.5264622423,0,0
2591,CARBOPLATIN_AZD1775_UWB1289BRCA1,CARBOPLATIN,AZD1775,UWB1289BRCA1,4.5487499126,0,0
2592,CARBOPLATIN_AZD1775_UWB1289,CARBOPLATIN,AZD1775,UWB1289,70.1514130597,0,1
2593,CARBOPLATIN_AZD1775_VCAP,CARBOPLATIN,AZD1775,VCAP,-0.9669990318,0,0
2594,CARBOPLATIN_AZD1775_ZR751,CARBOPLATIN,AZD1775,ZR751,-5.6601025758,0,0
2673,CARBOPLATIN_DASATINIB_A2058,CARBOPLATIN,DASATINIB,A2058,36.5563123529,0,1
2674,CARBOPLATIN_DASATINIB_A2780,CARBOPLATIN,DASATINIB,A2780,63.0464369032,0,1
2675,CARBOPLATIN_DASATINIB_A375,CARBOPLATIN,DASATINIB,A375,12.7632537862,0,0
2676,CARBOPLATIN_DASATINIB_A427,CARBOPLATIN,DASATINIB,A427,32.2849249134,0,1
2677,CARBOPLATIN_DASATINIB_CAOV3,CARBOPLATIN,DASATINIB,CAOV3,27.8909526877,0,0
2678,CARBOPLATIN_DASATINIB_COLO320DM,CARBOPLATIN,DASATINIB,COLO320DM,3.7150087057,0,0
2679,CARBOPLATIN_DASATINIB_DLD1,CARBOPLATIN,DASATINIB,DLD1,-0.1970791766,0,0
2680,CARBOPLATIN_DASATINIB_EFM192B,CARBOPLATIN,DASATINIB,EFM192B,26.300497746,0,0
2681,CARBOPLATIN_DASATINIB_ES2,CARBOPLATIN,DASATINIB,ES2,3.0732889432,0,0
2682,CARBOPLATIN_DASATINIB_HCT116,CARBOPLATIN,DASATINIB,HCT116,-31.4732952676,0,0
2683,CARBOPLATIN_DASATINIB_HT144,CARBOPLATIN,DASATINIB,HT144,-29.2864839264,0,0
2684,CARBOPLATIN_DASATINIB_HT29,CARBOPLATIN,DASATINIB,HT29,14.8942934648,0,0
2685,CARBOPLATIN_DASATINIB_KPL1,CARBOPLATIN,DASATINIB,KPL1,11.0670901105,0,0
2686,CARBOPLATIN_DASATINIB_LNCAP,CARBOPLATIN,DASATINIB,LNCAP,-6.0613270695,0,0
2687,CARBOPLATIN_DASATINIB_LOVO,CARBOPLATIN,DASATINIB,LOVO,42.0038884855,0,1
2688,CARBOPLATIN_DASATINIB_MDAMB436,CARBOPLATIN,DASATINIB,MDAMB436,22.7650507864,0,0
2689,CARBOPLATIN_DASATINIB_MSTO,CARBOPLATIN,DASATINIB,MSTO,57.5963703448,0,1
2690,CARBOPLATIN_DASATINIB_NCIH1650,CARBOPLATIN,DASATINIB,NCIH1650,31.8769981552,0,1
2691,CARBOPLATIN_DASATINIB_NCIH2122,CARBOPLATIN,DASATINIB,NCIH2122,-68.8280159838,0,0
2692,CARBOPLATIN_DASATINIB_NCIH23,CARBOPLATIN,DASATINIB,NCIH23,5.139639037,0,0
2693,CARBOPLATIN_DASATINIB_NCIH460,CARBOPLATIN,DASATINIB,NCIH460,10.6865179132,0,0
2694,CARBOPLATIN_DASATINIB_NCIH520,CARBOPLATIN,DASATINIB,NCIH520,37.2849117306,0,1
2695,CARBOPLATIN_DASATINIB_OCUBM,CARBOPLATIN,DASATINIB,OCUBM,9.0024014476,0,0
2696,CARBOPLATIN_DASATINIB_OV90,CARBOPLATIN,DASATINIB,OV90,-1.4086987743,0,0
2697,CARBOPLATIN_DASATINIB_OVCAR3,CARBOPLATIN,DASATINIB,OVCAR3,76.8361545415,0,1
2698,CARBOPLATIN_DASATINIB_PA1,CARBOPLATIN,DASATINIB,PA1,27.8046003219,0,0
2699,CARBOPLATIN_DASATINIB_RKO,CARBOPLATIN,DASATINIB,RKO,18.5889975532,0,0
2700,CARBOPLATIN_DASATINIB_RPMI7951,CARBOPLATIN,DASATINIB,RPMI7951,8.7436587763,0,0
2701,CARBOPLATIN_DASATINIB_SKMEL30,CARBOPLATIN,DASATINIB,SKMEL30,-27.0903065888,0,0
2702,CARBOPLATIN_DASATINIB_SKMES1,CARBOPLATIN,DASATINIB,SKMES1,6.7155603409,0,0
2703,CARBOPLATIN_DASATINIB_SKOV3,CARBOPLATIN,DASATINIB,SKOV3,-8.5142500076,0,0
2704,CARBOPLATIN_DASATINIB_SW620,CARBOPLATIN,DASATINIB,SW620,15.6871388994,0,0
2705,CARBOPLATIN_DASATINIB_SW837,CARBOPLATIN,DASATINIB,SW837,16.7723253406,0,0
2706,CARBOPLATIN_DASATINIB_T47D,CARBOPLATIN,DASATINIB,T47D,-33.1422811573,0,0
2707,CARBOPLATIN_DASATINIB_UACC62,CARBOPLATIN,DASATINIB,UACC62,6.6663649408,0,0
2708,CARBOPLATIN_DASATINIB_UWB1289BRCA1,CARBOPLATIN,DASATINIB,UWB1289BRCA1,4.7618458174,0,0
2709,CARBOPLATIN_DASATINIB_UWB1289,CARBOPLATIN,DASATINIB,UWB1289,5.1091078222,0,0
2710,CARBOPLATIN_DASATINIB_VCAP,CARBOPLATIN,DASATINIB,VCAP,29.0665220981,0,0
2711,CARBOPLATIN_DASATINIB_ZR751,CARBOPLATIN,DASATINIB,ZR751,2.6658102047,0,0
2751,CARBOPLATIN_ERLOTINIB_A2058,CARBOPLATIN,ERLOTINIB,A2058,-7.6660827011,0,0
2752,CARBOPLATIN_ERLOTINIB_A2780,CARBOPLATIN,ERLOTINIB,A2780,0.9208375232,0,0
2753,CARBOPLATIN_ERLOTINIB_A375,CARBOPLATIN,ERLOTINIB,A375,11.1219098079,0,0
2754,CARBOPLATIN_ERLOTINIB_A427,CARBOPLATIN,ERLOTINIB,A427,0.9803958931,0,0
2755,CARBOPLATIN_ERLOTINIB_CAOV3,CARBOPLATIN,ERLOTINIB,CAOV3,5.1706058901,0,0
2756,CARBOPLATIN_ERLOTINIB_COLO320DM,CARBOPLATIN,ERLOTINIB,COLO320DM,1.1025812533,0,0
2757,CARBOPLATIN_ERLOTINIB_DLD1,CARBOPLATIN,ERLOTINIB,DLD1,-6.2645165492,0,0
2758,CARBOPLATIN_ERLOTINIB_EFM192B,CARBOPLATIN,ERLOTINIB,EFM192B,-9.571818622,0,0
2759,CARBOPLATIN_ERLOTINIB_ES2,CARBOPLATIN,ERLOTINIB,ES2,-5.5810387577,0,0
2760,CARBOPLATIN_ERLOTINIB_HCT116,CARBOPLATIN,ERLOTINIB,HCT116,2.8438250091,0,0
2761,CARBOPLATIN_ERLOTINIB_HT144,CARBOPLATIN,ERLOTINIB,HT144,-5.5315501365,0,0
2762,CARBOPLATIN_ERLOTINIB_HT29,CARBOPLATIN,ERLOTINIB,HT29,5.8906558945,0,0
2763,CARBOPLATIN_ERLOTINIB_KPL1,CARBOPLATIN,ERLOTINIB,KPL1,16.2505397692,0,0
2764,CARBOPLATIN_ERLOTINIB_LNCAP,CARBOPLATIN,ERLOTINIB,LNCAP,5.6648893118,0,0
2765,CARBOPLATIN_ERLOTINIB_LOVO,CARBOPLATIN,ERLOTINIB,LOVO,20.1658857556,0,0
2766,CARBOPLATIN_ERLOTINIB_MDAMB436,CARBOPLATIN,ERLOTINIB,MDAMB436,9.0660629835,0,0
2767,CARBOPLATIN_ERLOTINIB_MSTO,CARBOPLATIN,ERLOTINIB,MSTO,-12.9135839784,0,0
2768,CARBOPLATIN_ERLOTINIB_NCIH1650,CARBOPLATIN,ERLOTINIB,NCIH1650,-7.9765129414,0,0
2769,CARBOPLATIN_ERLOTINIB_NCIH2122,CARBOPLATIN,ERLOTINIB,NCIH2122,12.0484571669,0,0
2770,CARBOPLATIN_ERLOTINIB_NCIH23,CARBOPLATIN,ERLOTINIB,NCIH23,-11.5928764557,0,0
2771,CARBOPLATIN_ERLOTINIB_NCIH460,CARBOPLATIN,ERLOTINIB,NCIH460,6.6261583568,0,0
2772,CARBOPLATIN_ERLOTINIB_NCIH520,CARBOPLATIN,ERLOTINIB,NCIH520,-11.3019160921,0,0
2773,CARBOPLATIN_ERLOTINIB_OCUBM,CARBOPLATIN,ERLOTINIB,OCUBM,19.461517254,0,0
2774,CARBOPLATIN_ERLOTINIB_OV90,CARBOPLATIN,ERLOTINIB,OV90,-11.5626831931,0,0
2775,CARBOPLATIN_ERLOTINIB_OVCAR3,CARBOPLATIN,ERLOTINIB,OVCAR3,6.7943712117,0,0
2776,CARBOPLATIN_ERLOTINIB_PA1,CARBOPLATIN,ERLOTINIB,PA1,-17.4872496279,0,0
2777,CARBOPLATIN_ERLOTINIB_RKO,CARBOPLATIN,ERLOTINIB,RKO,8.7914758962,0,0
2778,CARBOPLATIN_ERLOTINIB_RPMI7951,CARBOPLATIN,ERLOTINIB,RPMI7951,-9.1898000718,0,0
2779,CARBOPLATIN_ERLOTINIB_SKMEL30,CARBOPLATIN,ERLOTINIB,SKMEL30,-2.0971370311,0,0
2780,CARBOPLATIN_ERLOTINIB_SKMES1,CARBOPLATIN,ERLOTINIB,SKMES1,15.3615095349,0,0
2781,CARBOPLATIN_ERLOTINIB_SKOV3,CARBOPLATIN,ERLOTINIB,SKOV3,-7.4110412114,0,0
2782,CARBOPLATIN_ERLOTINIB_SW620,CARBOPLATIN,ERLOTINIB,SW620,-5.2245961392,0,0
2783,CARBOPLATIN_ERLOTINIB_SW837,CARBOPLATIN,ERLOTINIB,SW837,12.9715190971,0,0
2784,CARBOPLATIN_ERLOTINIB_T47D,CARBOPLATIN,ERLOTINIB,T47D,-27.8292932285,0,0
2785,CARBOPLATIN_ERLOTINIB_UACC62,CARBOPLATIN,ERLOTINIB,UACC62,21.9061479835,0,0
2786,CARBOPLATIN_ERLOTINIB_UWB1289BRCA1,CARBOPLATIN,ERLOTINIB,UWB1289BRCA1,7.9265809373,0,0
2787,CARBOPLATIN_ERLOTINIB_UWB1289,CARBOPLATIN,ERLOTINIB,UWB1289,5.9474098761,0,0
2788,CARBOPLATIN_ERLOTINIB_VCAP,CARBOPLATIN,ERLOTINIB,VCAP,31.5338394746,0,1
2789,CARBOPLATIN_ERLOTINIB_ZR751,CARBOPLATIN,ERLOTINIB,ZR751,31.1673383217,0,1
3297,CYCLOPHOSPHAMIDE_ABT-888_A2058,CYCLOPHOSPHAMIDE,ABT-888,A2058,12.7249674359,0,0
3298,CYCLOPHOSPHAMIDE_ABT-888_A2780,CYCLOPHOSPHAMIDE,ABT-888,A2780,10.5437183305,0,0
3299,CYCLOPHOSPHAMIDE_ABT-888_A375,CYCLOPHOSPHAMIDE,ABT-888,A375,1.0742758099,0,0
3300,CYCLOPHOSPHAMIDE_ABT-888_A427,CYCLOPHOSPHAMIDE,ABT-888,A427,-11.6388796799,0,0
3301,CYCLOPHOSPHAMIDE_ABT-888_CAOV3,CYCLOPHOSPHAMIDE,ABT-888,CAOV3,8.9358769928,0,0
3302,CYCLOPHOSPHAMIDE_ABT-888_COLO320DM,CYCLOPHOSPHAMIDE,ABT-888,COLO320DM,9.4375012964,0,0
3303,CYCLOPHOSPHAMIDE_ABT-888_DLD1,CYCLOPHOSPHAMIDE,ABT-888,DLD1,6.0159463468,0,0
3304,CYCLOPHOSPHAMIDE_ABT-888_EFM192B,CYCLOPHOSPHAMIDE,ABT-888,EFM192B,8.639489261,0,0
3305,CYCLOPHOSPHAMIDE_ABT-888_ES2,CYCLOPHOSPHAMIDE,ABT-888,ES2,-7.7659527143,0,0
3306,CYCLOPHOSPHAMIDE_ABT-888_HCT116,CYCLOPHOSPHAMIDE,ABT-888,HCT116,16.8008508589,0,0
3307,CYCLOPHOSPHAMIDE_ABT-888_HT144,CYCLOPHOSPHAMIDE,ABT-888,HT144,7.7012014511,0,0
3308,CYCLOPHOSPHAMIDE_ABT-888_HT29,CYCLOPHOSPHAMIDE,ABT-888,HT29,0.6729202891,0,0
3309,CYCLOPHOSPHAMIDE_ABT-888_KPL1,CYCLOPHOSPHAMIDE,ABT-888,KPL1,-10.6320112007,0,0
3310,CYCLOPHOSPHAMIDE_ABT-888_LNCAP,CYCLOPHOSPHAMIDE,ABT-888,LNCAP,-13.9619847548,0,0
3311,CYCLOPHOSPHAMIDE_ABT-888_LOVO,CYCLOPHOSPHAMIDE,ABT-888,LOVO,-4.9527410642,0,0
3312,CYCLOPHOSPHAMIDE_ABT-888_MDAMB436,CYCLOPHOSPHAMIDE,ABT-888,MDAMB436,3.1367657673,0,0
3313,CYCLOPHOSPHAMIDE_ABT-888_MSTO,CYCLOPHOSPHAMIDE,ABT-888,MSTO,7.9189745951,0,0
3314,CYCLOPHOSPHAMIDE_ABT-888_NCIH1650,CYCLOPHOSPHAMIDE,ABT-888,NCIH1650,-3.9859846828,0,0
3315,CYCLOPHOSPHAMIDE_ABT-888_NCIH2122,CYCLOPHOSPHAMIDE,ABT-888,NCIH2122,4.7747569736,0,0
3316,CYCLOPHOSPHAMIDE_ABT-888_NCIH23,CYCLOPHOSPHAMIDE,ABT-888,NCIH23,5.185860464,0,0
3317,CYCLOPHOSPHAMIDE_ABT-888_NCIH460,CYCLOPHOSPHAMIDE,ABT-888,NCIH460,17.4341120214,0,0
3318,CYCLOPHOSPHAMIDE_ABT-888_NCIH520,CYCLOPHOSPHAMIDE,ABT-888,NCIH520,4.4289515908,0,0
3319,CYCLOPHOSPHAMIDE_ABT-888_OCUBM,CYCLOPHOSPHAMIDE,ABT-888,OCUBM,15.8414425398,0,0
3320,CYCLOPHOSPHAMIDE_ABT-888_OV90,CYCLOPHOSPHAMIDE,ABT-888,OV90,11.7732319337,0,0
3321,CYCLOPHOSPHAMIDE_ABT-888_OVCAR3,CYCLOPHOSPHAMIDE,ABT-888,OVCAR3,0.4768395332,0,0
3322,CYCLOPHOSPHAMIDE_ABT-888_PA1,CYCLOPHOSPHAMIDE,ABT-888,PA1,9.0848387159,0,0
3323,CYCLOPHOSPHAMIDE_ABT-888_RKO,CYCLOPHOSPHAMIDE,ABT-888,RKO,16.6644600106,0,0
3324,CYCLOPHOSPHAMIDE_ABT-888_RPMI7951,CYCLOPHOSPHAMIDE,ABT-888,RPMI7951,-7.016517482,0,0
3325,CYCLOPHOSPHAMIDE_ABT-888_SKMEL30,CYCLOPHOSPHAMIDE,ABT-888,SKMEL30,3.1085744173,0,0
3326,CYCLOPHOSPHAMIDE_ABT-888_SKMES1,CYCLOPHOSPHAMIDE,ABT-888,SKMES1,8.9743386799,0,0
3327,CYCLOPHOSPHAMIDE_ABT-888_SKOV3,CYCLOPHOSPHAMIDE,ABT-888,SKOV3,5.695025194,0,0
3328,CYCLOPHOSPHAMIDE_ABT-888_SW620,CYCLOPHOSPHAMIDE,ABT-888,SW620,1.384972156,0,0
3329,CYCLOPHOSPHAMIDE_ABT-888_SW837,CYCLOPHOSPHAMIDE,ABT-888,SW837,-15.4205582186,0,0
3330,CYCLOPHOSPHAMIDE_ABT-888_T47D,CYCLOPHOSPHAMIDE,ABT-888,T47D,-4.0885971301,0,0
3331,CYCLOPHOSPHAMIDE_ABT-888_UACC62,CYCLOPHOSPHAMIDE,ABT-888,UACC62,2.1757129628,0,0
3332,CYCLOPHOSPHAMIDE_ABT-888_UWB1289BRCA1,CYCLOPHOSPHAMIDE,ABT-888,UWB1289BRCA1,-8.4049740696,0,0
3333,CYCLOPHOSPHAMIDE_ABT-888_UWB1289,CYCLOPHOSPHAMIDE,ABT-888,UWB1289,-6.5277136704,0,0
3334,CYCLOPHOSPHAMIDE_ABT-888_VCAP,CYCLOPHOSPHAMIDE,ABT-888,VCAP,2.2134116704,0,0
3335,CYCLOPHOSPHAMIDE_ABT-888_ZR751,CYCLOPHOSPHAMIDE,ABT-888,ZR751,-32.2162925154,0,0
3336,CYCLOPHOSPHAMIDE_AZD1775_A2058,CYCLOPHOSPHAMIDE,AZD1775,A2058,4.8374594684,0,0
3337,CYCLOPHOSPHAMIDE_AZD1775_A2780,CYCLOPHOSPHAMIDE,AZD1775,A2780,2.6695707412,0,0
3338,CYCLOPHOSPHAMIDE_AZD1775_A375,CYCLOPHOSPHAMIDE,AZD1775,A375,1.947286108,0,0
3339,CYCLOPHOSPHAMIDE_AZD1775_A427,CYCLOPHOSPHAMIDE,AZD1775,A427,4.3783281562,0,0
3340,CYCLOPHOSPHAMIDE_AZD1775_CAOV3,CYCLOPHOSPHAMIDE,AZD1775,CAOV3,0.821727911,0,0
3341,CYCLOPHOSPHAMIDE_AZD1775_COLO320DM,CYCLOPHOSPHAMIDE,AZD1775,COLO320DM,7.7515631118,0,0
3342,CYCLOPHOSPHAMIDE_AZD1775_DLD1,CYCLOPHOSPHAMIDE,AZD1775,DLD1,6.0770720149,0,0
